[2017-05-29 06:26] [PACMAN] Running 'pacman -r /mnt -Sy --cachedir=/mnt/var/cache/pacman/pkg base base-devel zsh grml-zsh-config'
[2017-05-29 06:26] [PACMAN] synchronizing package lists
[2017-05-29 06:39] [ALPM] transaction started
[2017-05-29 06:39] [ALPM] installed linux-api-headers (4.10.1-1)
[2017-05-29 06:39] [ALPM] installed tzdata (2017b-1)
[2017-05-29 06:39] [ALPM] installed iana-etc (20170512-1)
[2017-05-29 06:39] [ALPM] installed filesystem (2017.03-2)
[2017-05-29 06:39] [ALPM] installed glibc (2.25-1)
[2017-05-29 06:39] [ALPM] installed gcc-libs (6.3.1-2)
[2017-05-29 06:39] [ALPM] installed ncurses (6.0+20170429-1)
[2017-05-29 06:39] [ALPM] installed readline (7.0.003-1)
[2017-05-29 06:39] [ALPM] installed bash (4.4.012-2)
[2017-05-29 06:39] [ALPM] installed bzip2 (1.0.6-6)
[2017-05-29 06:39] [ALPM] installed attr (2.4.47-2)
[2017-05-29 06:39] [ALPM] installed acl (2.2.52-3)
[2017-05-29 06:39] [ALPM] installed gmp (6.1.2-1)
[2017-05-29 06:39] [ALPM] installed libcap (2.25-1)
[2017-05-29 06:39] [ALPM] installed gdbm (1.13-1)
[2017-05-29 06:39] [ALPM] installed db (5.3.28-3)
[2017-05-29 06:39] [ALPM] installed perl (5.24.1-1)
[2017-05-29 06:39] [ALPM] installed openssl (1.1.0.f-1)
[2017-05-29 06:39] [ALPM] installed coreutils (8.27-1)
[2017-05-29 06:39] [ALPM] installed libgpg-error (1.27-1)
[2017-05-29 06:39] [ALPM] installed libgcrypt (1.7.6-1)
[2017-05-29 06:39] [ALPM] installed lz4 (1:1.7.5-1)
[2017-05-29 06:39] [ALPM] installed xz (5.2.3-1)
[2017-05-29 06:39] [ALPM] installed libsystemd (232-8)
[2017-05-29 06:39] [ALPM] installed expat (2.2.0-2)
[2017-05-29 06:39] [ALPM] installed dbus (1.10.18-1)
[2017-05-29 06:39] [ALPM] installed libmnl (1.0.4-1)
[2017-05-29 06:39] [ALPM] installed libnftnl (1.0.7-1)
[2017-05-29 06:39] [ALPM] installed libnl (3.2.29-2)
[2017-05-29 06:39] [ALPM] installed libusb (1.0.21-1)
[2017-05-29 06:39] [ALPM] installed libpcap (1.8.1-2)
[2017-05-29 06:39] [ALPM] installed iptables (1.6.1-1)
[2017-05-29 06:39] [ALPM] installed zlib (1:1.2.11-1)
[2017-05-29 06:39] [ALPM] installed cracklib (2.9.6-1)
[2017-05-29 06:39] [ALPM] installed libutil-linux (2.29.2-2)
[2017-05-29 06:39] [ALPM] installed e2fsprogs (1.43.4-1)
[2017-05-29 06:39] [ALPM] installed libsasl (2.1.26-11)
[2017-05-29 06:39] [ALPM] installed libldap (2.4.44-4)
[2017-05-29 06:39] [ALPM] installed keyutils (1.5.10-1)
[2017-05-29 06:39] [ALPM] installed krb5 (1.15-1)
[2017-05-29 06:39] [ALPM] installed libtirpc (1.0.1-3)
[2017-05-29 06:39] [ALPM] installed pambase (20130928-1)
[2017-05-29 06:39] [ALPM] installed pam (1.3.0-1)
[2017-05-29 06:39] [ALPM] installed kbd (2.0.4-1)
[2017-05-29 06:39] [ALPM] installed kmod (24-1)
[2017-05-29 06:39] [ALPM] installed hwids (20170328-1)
[2017-05-29 06:39] [ALPM] installed libidn (1.33-1)
[2017-05-29 06:39] [ALPM] installed libelf (0.168-1)
[2017-05-29 06:39] [ALPM] installed libseccomp (2.3.2-1)
[2017-05-29 06:39] [ALPM] installed shadow (4.4-3)
[2017-05-29 06:39] [ALPM] installed util-linux (2.29.2-2)
[2017-05-29 06:39] [ALPM] installed systemd (232-8)
[2017-05-29 06:39] [ALPM-SCRIPTLET] Initializing machine ID from random generator.
[2017-05-29 06:39] [ALPM-SCRIPTLET] Created symlink /etc/systemd/system/getty.target.wants/getty@tty1.service → /usr/lib/systemd/system/getty@.service.
[2017-05-29 06:39] [ALPM-SCRIPTLET] Created symlink /etc/systemd/system/multi-user.target.wants/remote-fs.target → /usr/lib/systemd/system/remote-fs.target.
[2017-05-29 06:39] [ALPM-SCRIPTLET] :: Append 'init=/usr/lib/systemd/systemd' to your kernel command line in your
[2017-05-29 06:39] [ALPM-SCRIPTLET]    bootloader to replace sysvinit with systemd, or install systemd-sysvcompat
[2017-05-29 06:39] [ALPM] installed device-mapper (2.02.171-1)
[2017-05-29 06:39] [ALPM] installed popt (1.16-8)
[2017-05-29 06:39] [ALPM] installed cryptsetup (1.7.5-1)
[2017-05-29 06:39] [ALPM] installed dhcpcd (6.11.5-1)
[2017-05-29 06:39] [ALPM] installed diffutils (3.5-1)
[2017-05-29 06:39] [ALPM] installed file (5.30-1)
[2017-05-29 06:39] [ALPM] installed findutils (4.6.0-2)
[2017-05-29 06:39] [ALPM] installed mpfr (3.1.5.p2-1)
[2017-05-29 06:39] [ALPM] installed gawk (4.1.4-2)
[2017-05-29 06:39] [ALPM] installed pcre (8.40-1)
[2017-05-29 06:39] [ALPM] installed libffi (3.2.1-2)
[2017-05-29 06:39] [ALPM] installed glib2 (2.52.2+1+gb8bd46bc8-1)
[2017-05-29 06:39] [ALPM] installed libunistring (0.9.7-1)
[2017-05-29 06:39] [ALPM] installed gettext (0.19.8.1-2)
[2017-05-29 06:39] [ALPM] installed grep (3.0-1)
[2017-05-29 06:39] [ALPM] installed less (487-1)
[2017-05-29 06:39] [ALPM] installed gzip (1.8-2)
[2017-05-29 06:39] [ALPM] installed inetutils (1.9.4-5)
[2017-05-29 06:39] [ALPM] installed iproute2 (4.11.0-1)
[2017-05-29 06:39] [ALPM] installed sysfsutils (2.1.0-9)
[2017-05-29 06:39] [ALPM] installed iputils (20161105.1f2bb12-2)
[2017-05-29 06:39] [ALPM] installed jfsutils (1.1.15-4)
[2017-05-29 06:39] [ALPM] installed licenses (20140629-2)
[2017-05-29 06:39] [ALPM] installed linux-firmware (20170422.ade8332-1)
[2017-05-29 06:39] [ALPM] installed mkinitcpio-busybox (1.25.1-1)
[2017-05-29 06:39] [ALPM] installed libarchive (3.3.1-5)
[2017-05-29 06:39] [ALPM] installed mkinitcpio (23-1)
[2017-05-29 06:39] [ALPM] installed linux (4.11.2-1)
[2017-05-29 06:39] [ALPM-SCRIPTLET] >>> Updating module dependencies. Please wait ...
[2017-05-29 06:39] [ALPM] installed logrotate (3.12.2-1)
[2017-05-29 06:39] [ALPM] installed libaio (0.3.110-1)
[2017-05-29 06:39] [ALPM] installed thin-provisioning-tools (0.6.3-1)
[2017-05-29 06:39] [ALPM] installed lvm2 (2.02.171-1)
[2017-05-29 06:39] [ALPM] installed groff (1.22.3-7)
[2017-05-29 06:39] [ALPM] installed libpipeline (1.4.1-1)
[2017-05-29 06:39] [ALPM] installed man-db (2.7.6.1-2)
[2017-05-29 06:39] [ALPM] installed man-pages (4.11-1)
[2017-05-29 06:39] [ALPM] installed mdadm (4.0-1)
[2017-05-29 06:39] [ALPM] installed nano (2.8.2-1)
[2017-05-29 06:39] [ALPM] installed openresolv (3.9.0-1)
[2017-05-29 06:39] [ALPM] installed netctl (1.12-2)
[2017-05-29 06:39] [ALPM] installed libtasn1 (4.10-1)
[2017-05-29 06:39] [ALPM] installed p11-kit (0.23.5-1)
[2017-05-29 06:39] [ALPM] installed ca-certificates-utils (20170307-1)
[2017-05-29 06:39] [ALPM] installed ca-certificates-mozilla (3.30.2-1)
[2017-05-29 06:39] [ALPM] installed ca-certificates-cacert (20140824-4)
[2017-05-29 06:39] [ALPM] installed ca-certificates (20170307-1)
[2017-05-29 06:39] [ALPM] installed libssh2 (1.8.0-2)
[2017-05-29 06:39] [ALPM] installed icu (59.1-1)
[2017-05-29 06:39] [ALPM] installed libpsl (0.17.0-2)
[2017-05-29 06:39] [ALPM] installed libnghttp2 (1.22.0-1)
[2017-05-29 06:39] [ALPM] installed curl (7.54.0-3)
[2017-05-29 06:39] [ALPM] installed npth (1.4-1)
[2017-05-29 06:39] [ALPM] installed libksba (1.3.4-2)
[2017-05-29 06:39] [ALPM] installed libassuan (2.4.3-1)
[2017-05-29 06:39] [ALPM] installed libsecret (0.18.5+14+g9980655-1)
[2017-05-29 06:39] [ALPM] installed pinentry (1.0.0-1)
[2017-05-29 06:39] [ALPM] installed nettle (3.3-1)
[2017-05-29 06:39] [ALPM] installed gnutls (3.5.12-1)
[2017-05-29 06:39] [ALPM] installed sqlite (3.18.0-1)
[2017-05-29 06:39] [ALPM] installed gnupg (2.1.21-1)
[2017-05-29 06:39] [ALPM] installed gpgme (1.9.0-3)
[2017-05-29 06:39] [ALPM] installed pacman-mirrorlist (20170427-1)
[2017-05-29 06:39] [ALPM] installed archlinux-keyring (20170320-1)
[2017-05-29 06:39] [ALPM] installed pacman (5.0.1-5)
[2017-05-29 06:39] [ALPM] installed pciutils (3.5.4-1)
[2017-05-29 06:39] [ALPM] installed pcmciautils (018-7)
[2017-05-29 06:39] [ALPM] installed procps-ng (3.3.12-1)
[2017-05-29 06:39] [ALPM] installed psmisc (22.21-3)
[2017-05-29 06:39] [ALPM] installed reiserfsprogs (3.6.25-1)
[2017-05-29 06:39] [ALPM] installed s-nail (14.8.16-2)
[2017-05-29 06:39] [ALPM] installed sed (4.4-1)
[2017-05-29 06:39] [ALPM] installed systemd-sysvcompat (232-8)
[2017-05-29 06:39] [ALPM] installed tar (1.29-2)
[2017-05-29 06:39] [ALPM] installed texinfo (6.3-1)
[2017-05-29 06:39] [ALPM] installed usbutils (008-1)
[2017-05-29 06:39] [ALPM] installed vi (1:070224-2)
[2017-05-29 06:39] [ALPM] installed which (2.21-2)
[2017-05-29 06:39] [ALPM] installed xfsprogs (4.11.0-1)
[2017-05-29 06:39] [ALPM] installed m4 (1.4.18-1)
[2017-05-29 06:39] [ALPM] installed autoconf (2.69-4)
[2017-05-29 06:39] [ALPM] installed automake (1.15-2)
[2017-05-29 06:39] [ALPM] installed binutils (2.28.0-2)
[2017-05-29 06:39] [ALPM] installed bison (3.0.4-2)
[2017-05-29 06:39] [ALPM] installed fakeroot (1.21-2)
[2017-05-29 06:39] [ALPM] installed flex (2.6.4-1)
[2017-05-29 06:39] [ALPM] installed libmpc (1.0.3-2)
[2017-05-29 06:39] [ALPM] installed gcc (6.3.1-2)
[2017-05-29 06:39] [ALPM] installed libtool (2.4.6-7)
[2017-05-29 06:39] [ALPM] installed libatomic_ops (7.4.6-1)
[2017-05-29 06:39] [ALPM] installed gc (7.6.0-1)
[2017-05-29 06:39] [ALPM] installed guile (2.2.2-1)
[2017-05-29 06:39] [ALPM] installed make (4.2.1-2)
[2017-05-29 06:39] [ALPM] installed patch (2.7.5-1)
[2017-05-29 06:39] [ALPM] installed pkg-config (0.29.2-1)
[2017-05-29 06:39] [ALPM] installed sudo (1.8.20-1)
[2017-05-29 06:39] [ALPM] installed zsh (5.3.1-2)
[2017-05-29 06:39] [ALPM] installed grml-zsh-config (0.14.2-1)
[2017-05-29 06:39] [ALPM] transaction completed
[2017-05-29 06:39] [ALPM] running '90-linux.hook'...
[2017-05-29 06:39] [ALPM-SCRIPTLET] ==> Building image from preset: /etc/mkinitcpio.d/linux.preset: 'default'
[2017-05-29 06:39] [ALPM-SCRIPTLET]   -> -k /boot/vmlinuz-linux -c /etc/mkinitcpio.conf -g /boot/initramfs-linux.img
[2017-05-29 06:39] [ALPM-SCRIPTLET] ==> Starting build: 4.11.2-1-ARCH
[2017-05-29 06:39] [ALPM-SCRIPTLET]   -> Running build hook: [base]
[2017-05-29 06:39] [ALPM-SCRIPTLET]   -> Running build hook: [udev]
[2017-05-29 06:39] [ALPM-SCRIPTLET]   -> Running build hook: [autodetect]
